project,id,user_id,created_at,amount,currency,success
project_b,6794948,87,2025-01-30 09:19:20.862659,409.38,USD,True
project_b,3378816,161,2025-01-29 19:16:26.863396,124.55,RUB,True
project_b,4801624,53,2025-01-30 09:17:41.707442,286.24,EUR,True
project_b,4212904,6,2025-01-30 01:19:40.193084,132.74,USD,True
project_b,1424911,66,2025-01-30 04:10:34.133628,430.22,USD,False
project_b,227976,161,2025-01-30 16:58:17.605951,118.23,RUB,True
project_b,224141,79,2025-01-30 13:24:11.760295,382.9,EUR,True
project_b,894479,39,2025-01-30 10:12:27.928967,135.52,USD,True
project_b,3439898,4,2025-01-29 20:41:17.776811,158.02,USD,True
project_b,6964112,149,2025-01-30 12:31:14.537780,480.7,RUB,True
project_b,279245,188,2025-01-30 04:40:03.980075,428.73,EUR,False
project_b,281259,190,2025-01-30 12:58:04.378518,134.75,EUR,True
project_b,1076299,179,2025-01-30 09:24:36.276355,155.99,EUR,True
project_b,1142230,178,2025-01-29 20:51:47.284521,438.01,RUB,True
project_b,6250730,187,2025-01-30 11:44:34.552351,209.75,RUB,True
project_b,6741524,34,2025-01-29 20:00:04.538087,233.73,RUB,False
project_b,6731993,196,2025-01-30 11:42:45.234243,277.71,EUR,False
project_b,1031407,129,2025-01-29 19:07:53.016390,145.96,EUR,True
project_b,1766528,160,2025-01-30 14:15:23.414327,432.89,RUB,True
project_b,2737367,12,2025-01-30 16:25:10.288749,254.49,USD,True
project_b,416440,156,2025-01-30 13:04:31.880060,418.28,RUB,True
project_b,4520785,100,2025-01-30 00:02:48.150970,381.48,USD,True
project_b,4635788,145,2025-01-29 22:30:21.935242,347.99,USD,True
project_b,1640464,113,2025-01-30 10:19:57.452694,273.08,RUB,True
project_b,3665845,15,2025-01-29 21:40:07.561147,202.45,USD,True
project_b,113343,27,2025-01-29 20:45:47.247560,312.31,EUR,True
project_b,4442305,16,2025-01-30 07:13:13.515700,233.01,USD,True
project_b,4777967,102,2025-01-29 22:39:38.838590,470.41,EUR,True
project_b,6547790,27,2025-01-29 19:38:40.290297,353.63,USD,True
project_b,6197149,149,2025-01-29 23:46:00.089833,149.34,RUB,True
project_b,2409194,14,2025-01-30 04:31:32.751152,158.83,USD,True
project_b,6463807,161,2025-01-29 23:50:35.636410,456.57,RUB,True
project_b,5999069,53,2025-01-29 21:35:20.550833,362.71,RUB,True
project_b,2000872,61,2025-01-30 05:35:35.378207,156.87,EUR,True
project_b,2535177,54,2025-01-30 18:35:23.773509,120.19,RUB,False
project_b,1344662,1,2025-01-30 17:35:32.100607,240.72,EUR,False
project_b,2775637,152,2025-01-30 12:20:59.776768,479.84,USD,True
project_b,4946958,158,2025-01-30 02:55:24.628420,48.91,USD,True
project_b,4365095,161,2025-01-30 02:54:27.313843,94.67,EUR,True
project_b,3586577,134,2025-01-30 03:45:14.238855,107.47,RUB,True
project_b,167452,102,2025-01-30 13:19:38.559455,416.72,RUB,True
project_b,2052892,84,2025-01-30 01:28:09.889230,364.2,RUB,True
project_b,3925816,102,2025-01-30 07:02:43.781155,395.56,USD,True
project_b,1128632,177,2025-01-30 03:28:41.074586,44.73,RUB,True
project_b,714935,176,2025-01-30 18:28:25.536874,180.29,USD,True
project_b,2559265,185,2025-01-30 03:28:14.892674,335.19,RUB,True
project_b,820220,70,2025-01-30 11:32:52.349167,491.88,RUB,True
project_b,2112752,103,2025-01-30 04:29:12.391135,456.15,EUR,True
project_b,1379120,42,2025-01-29 22:44:31.552588,396.9,RUB,False
project_b,5240832,122,2025-01-30 01:12:23.595548,139.42,USD,False
project_b,1650582,146,2025-01-29 19:19:08.034993,456.07,EUR,True
project_b,6750036,34,2025-01-29 22:23:34.111382,208.43,EUR,True
project_b,5283675,198,2025-01-30 10:48:59.842977,483.93,EUR,False
project_b,1601161,29,2025-01-30 10:04:11.531235,62.44,EUR,True
project_b,1592571,14,2025-01-30 04:25:22.965584,291.0,RUB,True
project_b,1030228,74,2025-01-30 17:03:35.968004,378.5,RUB,True
project_b,6307263,160,2025-01-30 00:00:35.814883,472.37,USD,True
project_b,5630793,67,2025-01-30 13:26:47.515466,352.03,RUB,True
project_b,3263656,179,2025-01-29 23:27:07.555543,411.91,RUB,True
project_b,6752371,3,2025-01-30 09:07:13.479275,129.38,RUB,True
project_b,4424150,103,2025-01-30 04:22:19.752015,489.42,RUB,False
project_b,4246106,196,2025-01-30 16:36:24.372872,310.79,RUB,True
project_b,1746305,85,2025-01-29 22:32:32.763887,344.62,EUR,True
project_b,4765903,104,2025-01-29 21:49:04.756551,55.59,RUB,False
project_b,2818224,41,2025-01-30 01:59:49.672070,377.57,RUB,True
project_b,4746912,84,2025-01-30 00:02:43.629901,436.4,RUB,True
project_b,1332064,87,2025-01-30 09:41:36.044726,61.74,USD,False
project_b,2431316,77,2025-01-30 01:45:47.284775,401.11,USD,True
project_b,2065076,26,2025-01-30 12:21:20.112239,275.19,RUB,True
project_b,2977369,164,2025-01-30 01:38:41.724909,205.88,RUB,False
project_b,6765801,65,2025-01-30 09:24:08.953431,97.1,RUB,True
project_b,5507773,11,2025-01-29 22:35:06.956753,334.17,RUB,True
project_b,5151900,95,2025-01-29 23:00:37.070261,253.29,USD,False
project_b,5072916,83,2025-01-30 13:05:48.121241,346.74,EUR,False
project_b,5188567,184,2025-01-30 11:16:01.321001,461.97,RUB,True
project_b,12127,173,2025-01-29 19:26:56.126283,298.16,EUR,True
project_b,3057806,190,2025-01-30 07:07:44.977787,134.51,RUB,True
project_b,4007283,47,2025-01-30 12:01:55.205458,406.19,RUB,True
project_b,4522198,86,2025-01-30 07:44:18.192493,386.02,RUB,False
project_b,3433888,71,2025-01-30 12:15:13.073532,425.62,RUB,False
project_b,3968613,198,2025-01-29 21:24:47.110027,276.91,RUB,True
project_b,6459821,160,2025-01-30 05:44:43.193979,424.82,USD,True
project_b,6859369,97,2025-01-30 14:12:46.189418,268.49,EUR,True
project_b,439212,144,2025-01-30 06:50:58.114231,412.03,USD,False
project_b,5277862,82,2025-01-30 11:09:45.539904,469.96,USD,True
project_b,5326253,135,2025-01-30 07:56:03.779459,28.86,USD,True
project_b,5602641,167,2025-01-30 00:18:49.446067,376.92,EUR,True
project_b,846185,44,2025-01-30 18:30:21.816916,94.56,RUB,True
project_b,6035478,24,2025-01-30 02:16:07.145976,407.07,EUR,True
project_b,5117758,102,2025-01-30 07:37:51.045553,322.05,USD,True
project_b,1226335,149,2025-01-29 23:34:01.622557,240.01,RUB,True
project_b,1885636,190,2025-01-30 17:26:25.704061,361.42,RUB,True
project_b,4425449,31,2025-01-30 09:32:59.560543,238.47,RUB,True
project_b,6783157,104,2025-01-30 10:05:10.262897,38.32,USD,True
project_b,2581009,167,2025-01-30 00:26:30.213849,378.52,RUB,True
project_b,335549,67,2025-01-29 21:05:10.929393,496.48,EUR,True
project_b,6810495,133,2025-01-29 21:04:40.429065,82.49,USD,False
project_b,4770836,130,2025-01-30 07:54:53.083291,392.89,EUR,False
project_b,614605,20,2025-01-30 16:08:06.685878,114.7,USD,True
project_b,2160033,166,2025-01-30 02:05:31.804701,197.83,EUR,True
project_b,453763,56,2025-01-30 07:55:21.319582,187.07,RUB,True
project_b,2231754,43,2025-01-29 20:53:40.802900,257.15,USD,True
project_b,3056027,151,2025-01-30 16:37:32.185902,90.66,RUB,True
project_b,277644,174,2025-01-30 05:13:53.462606,296.67,EUR,True
project_b,2821491,101,2025-01-30 03:40:28.076789,193.46,EUR,True
project_b,210753,195,2025-01-29 21:57:59.037770,78.29,RUB,True
project_b,2805970,35,2025-01-30 11:08:11.230491,19.79,RUB,True
project_b,5220642,65,2025-01-30 03:40:46.308243,64.27,RUB,True
project_b,4407640,164,2025-01-29 19:48:51.384380,245.4,USD,False
project_b,4837528,70,2025-01-29 20:32:45.631028,146.57,EUR,True
project_b,900770,151,2025-01-30 16:48:06.616126,366.18,USD,True
project_b,2986387,143,2025-01-29 23:31:28.573261,167.38,RUB,True
project_b,3360349,8,2025-01-30 00:48:53.284762,430.96,USD,False
project_b,222022,193,2025-01-30 17:29:31.542696,456.41,RUB,True
project_b,4368374,97,2025-01-30 12:36:50.658038,347.52,EUR,False
project_b,2314747,18,2025-01-30 04:08:29.702909,283.63,EUR,False
project_b,34497,101,2025-01-30 03:39:09.279227,215.56,EUR,True
project_b,5790954,154,2025-01-30 00:05:15.723428,137.61,USD,True
project_b,4558377,163,2025-01-30 07:01:56.480352,264.11,RUB,True
project_b,2869484,16,2025-01-30 07:23:06.840230,175.99,USD,False
project_b,6083178,192,2025-01-29 19:18:24.326990,439.01,RUB,True
project_b,5566281,169,2025-01-30 06:15:02.432734,136.63,RUB,True
project_b,4195867,27,2025-01-30 14:48:12.097081,68.64,EUR,True
project_b,4474020,179,2025-01-29 23:26:55.274068,442.76,EUR,True
project_b,2506120,128,2025-01-30 05:49:14.486316,115.15,EUR,True
project_b,1452867,129,2025-01-30 00:42:57.448535,63.69,EUR,True
project_b,2590832,48,2025-01-29 22:01:29.645429,165.19,USD,True
project_b,1755849,4,2025-01-30 13:24:20.676978,437.28,USD,True
project_b,3232095,145,2025-01-30 15:28:27.550824,142.89,EUR,False
project_b,2789643,43,2025-01-30 07:55:22.905403,375.65,RUB,True
project_b,815918,57,2025-01-30 10:16:23.280668,54.86,RUB,False
project_b,3886594,170,2025-01-30 16:49:36.300126,317.79,EUR,True
project_b,4578698,132,2025-01-29 22:04:04.928842,264.14,RUB,True
project_b,319763,3,2025-01-30 02:32:00.753768,243.54,RUB,False
project_b,3494815,164,2025-01-30 16:37:30.553769,376.3,EUR,True
project_b,4809933,142,2025-01-30 00:51:42.501544,399.39,RUB,True
project_b,4858028,118,2025-01-29 22:36:51.233651,410.56,EUR,True
project_b,5326215,151,2025-01-30 00:02:48.220446,278.77,EUR,True
project_b,4405696,89,2025-01-30 02:20:58.938102,315.39,EUR,False
project_b,6893733,96,2025-01-29 19:52:20.244784,52.97,USD,False
project_b,1161707,75,2025-01-30 11:54:36.477628,137.1,RUB,True
project_b,5902978,164,2025-01-30 07:35:14.448701,227.18,USD,True
project_b,2160572,59,2025-01-30 12:03:51.449403,285.03,EUR,True
project_b,4359650,131,2025-01-30 17:29:07.441270,161.28,RUB,False
project_b,4623251,4,2025-01-29 21:01:18.453067,121.19,USD,True
project_b,3790363,58,2025-01-29 20:24:55.508741,433.54,EUR,True
project_b,3205074,33,2025-01-29 21:57:06.769498,150.25,USD,True
project_b,4967770,180,2025-01-30 00:47:39.189115,343.99,RUB,True
project_b,6257412,73,2025-01-30 08:04:27.126295,66.87,RUB,False
project_b,5121417,10,2025-01-30 01:54:50.287752,277.01,RUB,True
project_b,6536632,179,2025-01-30 14:05:57.824754,409.48,EUR,True
project_b,950038,67,2025-01-29 20:26:38.827540,367.32,USD,True
project_b,3134216,114,2025-01-30 13:20:58.178811,395.95,USD,True
project_b,2100281,85,2025-01-29 22:39:21.131242,343.48,EUR,True
project_b,1716508,16,2025-01-30 02:12:32.151990,129.05,RUB,True
project_b,1197034,59,2025-01-30 11:54:19.124349,353.91,RUB,True
project_b,6884482,150,2025-01-29 22:13:48.951457,477.48,EUR,True
project_b,595270,11,2025-01-30 08:40:09.373784,215.43,RUB,True
project_b,957193,154,2025-01-30 04:14:30.825763,457.45,RUB,True
project_b,4989094,53,2025-01-29 21:34:02.730113,285.71,EUR,True
project_b,2202933,177,2025-01-30 10:31:22.977110,284.03,RUB,True
project_b,2249389,115,2025-01-29 19:14:15.867469,409.58,RUB,False
project_b,5058168,169,2025-01-30 13:24:23.522711,168.5,RUB,True
project_b,4109225,137,2025-01-30 03:37:46.542080,48.86,RUB,True
project_b,5223890,80,2025-01-29 19:35:59.617646,10.3,USD,True
project_b,4379200,110,2025-01-29 19:26:54.036471,175.19,RUB,True
project_b,3799980,184,2025-01-30 17:03:08.986845,223.71,RUB,True
project_b,4459620,115,2025-01-29 19:13:11.303172,383.11,USD,True
project_b,3369457,129,2025-01-30 17:42:31.175668,200.43,USD,True
project_b,1220811,196,2025-01-30 13:45:24.929027,208.75,RUB,False
project_b,678795,162,2025-01-30 01:25:11.586602,466.59,EUR,True
project_b,5034358,49,2025-01-30 13:27:42.242120,266.13,USD,True
project_b,4839251,46,2025-01-30 00:39:37.445818,145.93,RUB,True
project_b,2473769,44,2025-01-30 10:01:19.383596,358.11,EUR,False
project_b,3965852,123,2025-01-30 02:07:52.914919,311.79,USD,False
project_b,4784959,196,2025-01-30 17:48:57.454989,122.35,EUR,True
project_b,3624537,68,2025-01-30 03:18:24.058055,64.11,EUR,True
project_b,3869056,177,2025-01-30 10:34:28.400416,165.66,RUB,True
project_b,1005967,38,2025-01-30 17:55:17.992313,340.81,USD,False
project_b,1199431,130,2025-01-29 20:28:37.109739,350.21,RUB,True
project_b,2407082,154,2025-01-30 05:58:03.246497,27.65,EUR,True
project_b,3339701,73,2025-01-30 08:02:33.293128,177.62,EUR,False
project_b,565703,126,2025-01-30 11:37:05.193666,95.57,USD,False
project_b,6287166,179,2025-01-30 13:40:19.315393,244.07,EUR,False
project_b,4465031,167,2025-01-30 03:32:27.844938,90.22,USD,True
project_b,6229359,69,2025-01-30 17:02:15.384680,52.69,EUR,False
project_b,2756116,6,2025-01-29 23:38:16.950263,402.66,RUB,False
project_b,3820188,151,2025-01-30 00:02:19.513867,498.13,RUB,True
project_b,5614486,155,2025-01-30 08:51:24.421290,84.04,USD,False
project_b,6849342,115,2025-01-30 02:15:53.066555,66.9,RUB,True
project_b,2271697,21,2025-01-29 22:24:46.315632,258.83,EUR,True
project_b,3201364,31,2025-01-30 01:12:28.776820,168.45,EUR,True
project_b,2499461,57,2025-01-30 08:38:48.163160,38.25,USD,True
project_b,2926125,149,2025-01-29 23:38:17.634787,489.29,EUR,True
project_b,2996067,166,2025-01-29 19:42:23.301250,24.45,RUB,False
project_b,603258,178,2025-01-29 18:32:46.907389,312.22,USD,True
project_b,4441563,55,2025-01-29 23:21:27.739190,69.58,RUB,True
project_b,1533353,56,2025-01-30 12:59:55.956066,104.35,USD,False
project_b,1251722,159,2025-01-30 00:41:36.223583,192.76,EUR,True
project_b,44540,70,2025-01-30 14:16:08.244237,459.96,EUR,False
project_b,1338559,182,2025-01-30 09:21:19.665843,55.59,RUB,True
project_b,5811896,28,2025-01-29 21:48:57.026021,165.28,EUR,True
project_b,6449621,97,2025-01-30 14:16:03.384670,345.48,EUR,True
project_b,425459,24,2025-01-30 11:03:43.246695,162.95,USD,True
project_b,1176605,157,2025-01-30 00:56:57.534295,473.16,RUB,True
project_b,2221075,127,2025-01-30 15:29:12.440847,79.77,RUB,True
project_b,916033,23,2025-01-30 15:37:09.301875,410.34,RUB,True
project_b,6633958,66,2025-01-29 21:43:54.847291,369.85,USD,True
project_b,6594035,90,2025-01-30 10:08:35.782605,215.82,RUB,True
project_b,2272895,16,2025-01-29 22:54:27.038485,243.13,EUR,True
project_b,2612744,73,2025-01-30 11:14:17.604436,464.22,USD,True
project_b,6882666,81,2025-01-30 08:56:52.280126,285.98,EUR,True
project_b,230770,18,2025-01-30 07:29:43.008354,180.35,USD,True
project_b,671269,172,2025-01-29 19:48:01.357327,293.87,EUR,True
project_b,1410130,146,2025-01-30 10:24:51.159978,201.67,EUR,True
project_b,1576868,186,2025-01-30 05:00:59.333127,258.04,USD,True
project_b,2716721,132,2025-01-30 09:50:13.660305,101.48,RUB,True
project_b,4449562,121,2025-01-30 12:09:50.665954,412.45,EUR,False
project_b,5703568,74,2025-01-30 05:55:44.944122,445.81,USD,True
project_b,501347,87,2025-01-30 13:01:37.258607,377.48,EUR,True
project_b,4956375,100,2025-01-29 23:39:36.828349,230.17,USD,True
project_b,314983,37,2025-01-30 10:54:36.869110,281.87,RUB,False
project_b,4798209,87,2025-01-30 12:50:47.697630,103.96,EUR,True
project_b,6241292,121,2025-01-30 15:38:44.883677,113.64,USD,True
project_b,2374872,52,2025-01-30 14:43:35.737737,47.55,EUR,True
project_b,1313014,1,2025-01-30 14:09:18.791657,194.77,RUB,True
project_b,5631535,123,2025-01-29 23:42:43.571118,84.12,USD,True
project_b,3319541,47,2025-01-30 11:57:13.132211,36.07,EUR,True
project_b,3007130,145,2025-01-29 21:32:30.391004,281.51,EUR,False
project_b,3159007,169,2025-01-30 10:03:25.130244,268.06,USD,True
project_b,1411165,127,2025-01-30 01:07:25.861953,53.79,RUB,True
project_b,3914814,176,2025-01-29 19:03:03.355819,224.72,RUB,True
project_b,549878,182,2025-01-30 10:37:13.252743,234.4,USD,True
project_b,3947053,129,2025-01-30 17:53:12.465129,143.62,USD,True
project_b,3526147,28,2025-01-30 05:11:54.848598,114.25,EUR,False
project_b,5465727,161,2025-01-30 16:52:12.932883,188.66,USD,True
project_b,3455765,48,2025-01-29 23:29:32.833537,473.71,RUB,True
project_b,2254047,110,2025-01-29 22:01:47.341468,378.08,USD,True
project_b,6512987,109,2025-01-30 04:03:08.396230,187.56,EUR,True
project_b,3093238,3,2025-01-30 09:06:27.930902,256.83,RUB,True
project_b,2072902,182,2025-01-30 16:13:45.759243,419.42,RUB,True
project_b,1624807,54,2025-01-30 15:06:25.648536,473.74,USD,True
project_b,1273332,180,2025-01-30 17:47:54.128903,348.26,USD,True
project_b,5817093,173,2025-01-29 19:30:31.526592,378.45,USD,True
project_b,36525,25,2025-01-30 16:40:49.167929,231.5,USD,True
project_b,6289908,39,2025-01-30 03:18:28.311042,173.41,RUB,False
project_b,4703595,185,2025-01-30 02:09:27.395735,93.74,USD,True
project_b,6660312,145,2025-01-30 15:25:05.595181,61.2,EUR,False
project_b,2804755,120,2025-01-30 14:30:16.182126,342.96,RUB,True
project_b,4204813,185,2025-01-30 09:37:50.514430,258.84,USD,True
project_b,3625516,85,2025-01-29 22:29:05.868366,401.48,RUB,True
project_b,4381379,158,2025-01-30 11:35:39.217478,193.06,USD,True
project_b,3948823,174,2025-01-30 05:13:20.616159,436.28,EUR,True
project_b,3397022,104,2025-01-30 10:18:02.629483,219.96,USD,False
project_b,6082368,78,2025-01-30 01:43:27.635495,352.21,RUB,True
project_b,1508179,126,2025-01-29 19:16:57.865171,79.37,EUR,True
project_b,2850693,39,2025-01-30 02:27:21.936656,133.18,USD,False
project_b,1349017,86,2025-01-30 15:46:52.455620,63.12,USD,False
project_b,4188568,118,2025-01-30 09:58:29.353554,428.38,USD,False
project_b,5646516,28,2025-01-30 04:59:56.431255,285.43,USD,True
project_b,693174,49,2025-01-30 13:37:23.901828,105.21,RUB,True
project_b,2641026,9,2025-01-30 02:04:28.711864,224.27,EUR,True
project_b,3961213,139,2025-01-30 09:21:45.479986,218.5,USD,True
project_b,170048,53,2025-01-30 08:55:44.800346,31.82,EUR,True
project_b,6967615,4,2025-01-30 13:32:41.485081,10.24,RUB,True
project_b,3345601,66,2025-01-30 04:20:24.755851,362.84,EUR,True
project_b,272253,107,2025-01-29 23:31:25.372606,190.4,USD,True
project_b,1922533,190,2025-01-30 16:50:56.955338,167.2,USD,True
project_b,1318733,28,2025-01-30 12:17:33.260588,387.35,USD,True
project_b,912567,67,2025-01-30 02:28:51.587032,461.63,EUR,True
project_b,1058635,20,2025-01-29 18:56:03.342022,40.23,EUR,True
project_b,1821602,141,2025-01-30 01:21:43.014149,396.29,EUR,False
project_b,4794653,159,2025-01-29 23:11:23.730821,42.05,USD,True
project_b,3523637,82,2025-01-30 11:47:48.564066,90.64,RUB,True
project_b,5425039,134,2025-01-29 19:56:22.421628,248.74,USD,True
project_b,587224,132,2025-01-30 07:21:42.308056,27.56,EUR,True
project_b,5845057,190,2025-01-30 00:53:54.486543,468.35,USD,True
project_b,4776859,32,2025-01-30 12:47:33.093199,204.8,EUR,True
project_b,2373570,63,2025-01-30 05:39:46.516919,175.92,EUR,True
project_b,1979395,28,2025-01-30 12:23:17.958122,347.76,RUB,True
project_b,6975910,106,2025-01-30 02:10:42.635114,54.84,EUR,True
project_b,273674,129,2025-01-30 00:17:40.897813,57.17,RUB,True
project_b,6485272,28,2025-01-30 12:15:53.523404,97.07,EUR,True
project_b,1446820,10,2025-01-30 04:37:55.810507,392.72,RUB,False
project_b,6241209,104,2025-01-29 21:18:43.689871,433.18,RUB,True
project_b,2165109,163,2025-01-30 11:06:40.886435,30.87,RUB,True
project_b,3595076,48,2025-01-29 21:59:26.140514,353.56,EUR,True
project_b,2594196,163,2025-01-30 02:13:25.966787,382.45,EUR,False
project_b,908413,131,2025-01-30 07:20:50.222671,86.94,USD,False
project_b,6783219,77,2025-01-30 16:52:18.927727,430.52,USD,True
project_b,2034702,109,2025-01-30 05:58:00.553802,223.77,RUB,False
project_b,656820,80,2025-01-30 07:26:25.912374,370.98,RUB,True
project_b,3582657,163,2025-01-30 04:07:08.142342,333.37,RUB,True
project_b,562071,1,2025-01-30 01:15:16.967135,32.81,USD,True
project_b,2685946,100,2025-01-29 21:37:16.905280,478.85,EUR,True
project_b,1753557,182,2025-01-30 17:19:28.529778,437.96,USD,True
project_b,622555,50,2025-01-30 11:11:57.922134,194.26,EUR,True
project_b,5284282,50,2025-01-30 10:56:25.931402,244.06,USD,True
project_b,4645424,20,2025-01-30 04:40:56.516498,35.85,EUR,True
project_b,5507813,41,2025-01-30 02:08:33.530428,230.0,USD,True
project_b,732513,179,2025-01-30 08:19:09.737013,472.34,EUR,True
project_b,1795400,25,2025-01-29 21:21:11.256422,384.05,USD,True
project_b,3525777,194,2025-01-30 03:17:17.284302,174.92,USD,True
project_b,6010602,170,2025-01-30 04:02:46.275500,34.36,EUR,True
project_b,2052496,193,2025-01-30 06:14:30.387048,99.65,USD,True
project_b,4677076,139,2025-01-29 21:10:04.555942,230.35,EUR,True
project_b,6505895,122,2025-01-29 22:22:53.069673,450.5,EUR,True
project_b,1345915,7,2025-01-30 14:27:19.428310,289.9,EUR,True
project_b,3669392,137,2025-01-30 06:43:15.911621,487.88,USD,True
project_b,4067268,114,2025-01-30 00:43:39.691588,181.49,EUR,False
project_b,4182279,11,2025-01-29 19:12:07.472678,36.98,RUB,True
project_b,1042227,68,2025-01-29 19:59:29.897754,331.84,USD,True
project_b,5126464,42,2025-01-29 22:43:39.375437,240.3,EUR,True
project_b,5613526,74,2025-01-30 18:00:29.011643,456.44,EUR,True
project_b,1262603,190,2025-01-30 07:25:37.415800,469.88,RUB,True
project_b,1129644,45,2025-01-30 10:42:52.631625,48.58,USD,True
project_b,2799216,80,2025-01-30 08:57:29.464636,415.48,EUR,False
project_b,4623996,18,2025-01-30 11:19:27.944754,426.32,EUR,False
project_b,2523852,122,2025-01-30 05:14:54.209167,327.94,USD,True
project_b,2681518,44,2025-01-30 10:07:35.278716,110.15,USD,True
project_b,2885478,14,2025-01-30 01:55:24.518816,386.6,EUR,True
project_b,4776008,150,2025-01-29 18:31:08.202706,111.54,USD,True
project_b,6552603,182,2025-01-30 09:23:28.740035,369.6,EUR,True
project_b,2044326,39,2025-01-29 20:47:26.989195,200.27,RUB,True
project_b,1195396,115,2025-01-29 19:16:31.424297,113.65,USD,True
project_b,5340210,77,2025-01-29 19:15:30.994132,135.72,EUR,True
project_b,5435588,55,2025-01-30 12:43:14.760521,152.5,EUR,True
project_b,5426852,118,2025-01-30 09:58:10.107436,194.93,USD,True
project_b,3065093,178,2025-01-29 20:52:08.382735,248.68,RUB,True
project_b,1444711,25,2025-01-30 06:24:16.108508,89.2,EUR,True
project_b,3416091,27,2025-01-30 17:29:46.975990,103.43,RUB,True
project_b,1194074,146,2025-01-30 04:36:42.281606,211.8,USD,False
project_b,3058726,100,2025-01-29 22:46:01.103051,433.58,USD,True
project_b,6534147,97,2025-01-30 01:43:28.495975,283.65,USD,True
project_b,6168340,17,2025-01-30 14:18:04.974424,31.42,USD,True
project_b,3654533,66,2025-01-30 04:34:32.144365,48.59,RUB,True
project_b,4660495,161,2025-01-30 16:55:39.053833,157.18,USD,False
project_b,1152033,96,2025-01-29 22:54:36.376363,278.0,RUB,False
project_b,218899,51,2025-01-30 06:40:19.413551,314.28,EUR,False
project_b,5910579,169,2025-01-30 14:36:56.268311,494.02,USD,True
project_b,3539387,179,2025-01-30 13:54:18.521441,173.76,USD,True
project_b,119808,96,2025-01-30 10:22:08.417347,304.77,EUR,True
project_b,6676223,6,2025-01-30 01:12:06.010995,231.82,USD,False
project_b,4718170,104,2025-01-30 18:00:14.949251,446.07,RUB,False
project_b,1606072,160,2025-01-30 06:26:37.331741,81.26,EUR,True
project_b,460332,160,2025-01-30 08:32:55.863632,152.92,EUR,True
project_b,3741202,146,2025-01-30 03:39:38.203132,187.81,USD,False
project_b,3522670,110,2025-01-29 19:11:04.530840,491.18,RUB,True
project_b,1522956,29,2025-01-30 10:45:23.328049,186.94,RUB,True
project_b,3429532,51,2025-01-29 19:02:15.494489,74.7,EUR,True
project_b,1450584,153,2025-01-30 16:04:58.621455,289.06,USD,True
project_b,6342807,33,2025-01-30 12:15:47.624463,194.17,EUR,True
project_b,4449678,154,2025-01-30 15:07:08.528050,309.53,RUB,True
project_b,4824723,129,2025-01-30 15:04:03.089630,210.69,USD,True
project_b,2866779,122,2025-01-29 20:15:16.650699,342.6,RUB,True
project_b,3047249,18,2025-01-30 07:28:58.709205,401.11,EUR,True
project_b,2983648,183,2025-01-29 22:34:47.459861,289.87,RUB,True
project_b,634480,14,2025-01-30 08:20:09.989235,153.87,RUB,True
project_b,5947598,187,2025-01-30 15:10:18.447418,311.82,USD,True
project_b,677566,88,2025-01-30 02:06:28.120353,159.22,USD,True
project_b,1782819,128,2025-01-30 05:24:28.578802,493.63,RUB,False
project_b,1015832,14,2025-01-30 14:21:37.601406,87.18,USD,True
project_b,5775688,100,2025-01-29 22:42:46.841319,476.26,EUR,True
project_b,1193834,74,2025-01-30 14:24:51.066917,372.35,USD,True
project_b,5472999,168,2025-01-30 13:24:16.071326,300.91,RUB,True
project_b,6546819,6,2025-01-30 10:45:37.192050,366.49,RUB,False
project_b,1627787,96,2025-01-29 19:22:15.727629,72.36,RUB,True
project_b,4925925,88,2025-01-29 19:42:44.040515,115.64,USD,True
project_b,1393573,133,2025-01-30 07:25:56.330486,284.21,EUR,True
project_b,5592316,143,2025-01-29 20:43:44.133003,353.86,USD,True
project_b,1421655,11,2025-01-29 22:53:41.963195,16.82,RUB,True
project_b,1765315,148,2025-01-30 00:24:22.018267,154.08,USD,True
project_b,6956021,163,2025-01-30 13:37:35.541239,32.02,USD,True
project_b,6267607,150,2025-01-30 02:55:22.066511,71.08,RUB,True
project_b,4085005,70,2025-01-29 19:16:40.589503,299.09,USD,True
project_b,4729356,110,2025-01-30 11:15:52.045327,292.01,USD,True
project_b,3760890,146,2025-01-30 16:51:39.465806,219.21,RUB,False
project_b,887199,78,2025-01-30 18:21:36.008586,49.63,EUR,True
project_b,1301133,36,2025-01-30 04:15:26.133634,89.8,EUR,False
project_b,2756989,63,2025-01-30 00:42:20.987611,85.28,USD,True
project_b,4334669,78,2025-01-30 15:52:12.213270,475.22,EUR,True
project_b,4754102,116,2025-01-30 17:12:38.616744,481.04,EUR,True
project_b,5215370,172,2025-01-29 19:59:09.116492,440.21,USD,True
project_b,6568034,148,2025-01-30 00:25:09.994889,475.66,EUR,True
project_b,490499,68,2025-01-30 03:10:28.246809,32.77,RUB,True
project_b,4409135,75,2025-01-30 03:15:16.322808,405.42,EUR,True
project_b,574291,42,2025-01-30 08:56:42.450425,182.82,EUR,True
project_b,1982892,50,2025-01-30 06:03:13.352267,396.6,USD,True
project_b,3386458,46,2025-01-30 09:51:10.079293,90.19,EUR,True
project_b,176753,143,2025-01-30 07:52:01.888770,58.91,EUR,True
project_b,2455858,153,2025-01-30 15:48:08.765414,88.84,EUR,True
project_b,6626951,37,2025-01-30 10:10:43.985268,41.27,RUB,False
project_b,5830169,137,2025-01-30 03:58:35.274063,360.4,RUB,True
